user_id,group,clicked,segment
1410,treatment,0,active
1411,control,0,new
1412,control,0,active
1413,control,0,dormant
1414,control,0,dormant
1415,treatment,0,active
1416,treatment,0,active
1417,control,1,active
1418,control,0,new
1419,control,0,active
1420,treatment,0,dormant
1421,control,0,dormant
1422,treatment,0,active
1423,control,1,active
1424,control,0,dormant
1425,treatment,0,active
1426,treatment,0,dormant
1427,control,0,active
1428,treatment,0,active
1429,treatment,0,dormant
1430,treatment,0,active
1431,control,0,new
1432,treatment,0,new
1433,control,1,active
1434,treatment,0,active
1435,control,0,active
1436,control,0,active
1437,control,0,dormant
1438,treatment,1,new
1439,control,0,active
1440,treatment,0,active
1441,treatment,0,active
1442,control,0,active
1443,treatment,0,dormant
1444,control,0,dormant
1445,treatment,0,active
1446,control,0,active
1447,treatment,1,new
1448,treatment,0,active
1449,treatment,0,new
1450,treatment,0,active
1451,control,0,new
1452,treatment,0,dormant
1453,treatment,0,active
1454,treatment,0,new
1455,control,1,dormant
1456,treatment,0,active
1457,treatment,0,active
1458,treatment,0,dormant
1459,control,1,dormant
1460,treatment,0,dormant
1461,control,0,dormant
1462,treatment,0,dormant
1463,control,0,dormant
1464,treatment,0,dormant
1465,treatment,0,active
1466,control,0,new
1467,treatment,0,active
1468,control,0,active
1469,treatment,0,dormant
1470,treatment,0,active
1471,treatment,0,active
1472,treatment,0,active
1473,treatment,1,dormant
1474,control,0,new
1475,control,0,dormant
1476,treatment,0,dormant
1477,treatment,0,active
1478,treatment,0,active
1479,treatment,0,active
1480,control,0,active
1481,treatment,0,active
1482,control,0,active
1483,treatment,0,active
1484,control,0,dormant
1485,control,0,new
1486,control,0,new
1487,control,0,dormant
1488,treatment,0,active
1489,control,0,dormant
1490,control,0,active
1491,control,1,dormant
1492,control,0,dormant
1493,control,0,dormant
1494,control,0,new
1495,treatment,0,dormant
1496,treatment,0,dormant
1497,treatment,0,active
1498,control,0,new
1499,control,0,active
1500,treatment,1,new
1501,treatment,0,active
1502,control,0,active
1503,control,0,new
1504,control,0,active
1505,control,0,new
1506,control,0,active
1507,treatment,0,new
1508,treatment,0,dormant
1509,treatment,0,dormant
1510,treatment,0,active
1511,treatment,0,active
1512,treatment,0,new
1513,treatment,0,active
1514,control,0,active
1515,control,0,dormant
1516,control,0,active
1517,treatment,0,active
1518,treatment,0,active
1519,control,0,active
1520,treatment,0,new
1521,control,0,active
1522,treatment,0,new
1523,control,0,active
1524,control,0,active
1525,control,0,dormant
1526,control,0,active
1527,control,0,dormant
1528,control,0,new
1529,treatment,0,active
1530,treatment,0,dormant
1531,control,1,active
1532,treatment,0,active
1533,treatment,1,active
1534,control,0,new
1535,control,0,active
1536,control,0,new
1537,control,1,dormant
1538,treatment,0,active
1539,control,0,active
1540,treatment,0,new
1541,treatment,0,dormant
1542,control,0,active
1543,treatment,0,new
1544,control,0,active
1545,treatment,0,new
1546,control,0,new
1547,treatment,0,dormant
1548,treatment,1,new
1549,control,0,dormant
1550,treatment,1,dormant
1551,treatment,0,dormant
1552,treatment,0,active
1553,treatment,0,dormant
1554,treatment,0,active
1555,control,0,active
1556,control,0,active
1557,treatment,0,active
1558,control,0,active
1559,treatment,0,new
1560,treatment,0,active
1561,control,0,dormant
1562,control,0,active
1563,treatment,0,active
1564,control,0,active
1565,treatment,0,active
1566,control,0,dormant
1567,treatment,0,dormant
1568,control,0,active
1569,treatment,0,active
1570,control,0,new
1571,treatment,0,active
1572,control,0,active
1573,treatment,0,dormant
1574,treatment,0,active
1575,control,0,new
1576,control,0,dormant
1577,control,0,active
1578,treatment,1,active
1579,treatment,0,dormant
1580,treatment,0,active
1581,control,0,new
1582,control,0,dormant
1583,treatment,1,active
1584,control,0,dormant
1585,treatment,0,active
1586,control,0,active
1587,treatment,0,dormant
1588,control,0,dormant
1589,control,0,dormant
1590,treatment,0,active
1591,treatment,0,dormant
1592,treatment,1,active
1593,control,0,dormant
1594,control,0,dormant
1595,treatment,0,dormant
1596,treatment,0,new
1597,control,0,new
1598,control,0,new
1599,control,0,new
1600,treatment,0,dormant
1601,control,0,new
1602,control,0,new
1603,control,1,dormant
1604,control,0,active
1605,control,0,active
1606,treatment,0,new
1607,control,0,active
1608,treatment,0,new
1609,control,0,active
1610,treatment,0,active
1611,treatment,1,dormant
1612,treatment,0,new
1613,treatment,0,active
1614,control,1,new
1615,control,0,dormant
1616,treatment,0,active
1617,treatment,0,active
1618,treatment,0,active
1619,treatment,1,active
1620,treatment,0,active
1621,control,0,active
1622,control,0,active
1623,treatment,0,new
1624,treatment,0,dormant
1625,control,0,dormant
1626,treatment,0,active
1627,control,0,new
1628,treatment,0,new
1629,control,0,dormant
1630,control,0,new
1631,treatment,1,new
1632,control,1,dormant
1633,treatment,0,dormant
1634,treatment,0,active
1635,treatment,0,active
1636,control,0,active
1637,control,0,active
1638,control,0,active
1639,treatment,0,new
1640,treatment,0,active
1641,treatment,1,new
1642,treatment,0,dormant
1643,treatment,0,active
1644,treatment,0,active
1645,control,0,active
1646,treatment,0,new
1647,control,0,new
1648,treatment,0,active
1649,treatment,0,new
1650,treatment,0,dormant
1651,control,0,active
1652,control,0,dormant
1653,control,0,dormant
1654,control,0,active
1655,control,0,dormant
1656,treatment,0,active
1657,treatment,1,active
1658,control,1,active
1659,control,0,new
1660,control,0,dormant
1661,treatment,0,active
1662,treatment,1,active
1663,treatment,0,active
1664,control,0,dormant
1665,treatment,0,active
1666,treatment,0,new
1667,control,0,new
1668,treatment,0,dormant
1669,control,0,active
1670,treatment,0,active
1671,control,0,active
1672,treatment,0,dormant
1673,treatment,0,dormant
1674,treatment,1,dormant
1675,treatment,0,active
1676,control,0,new
1677,control,0,active
1678,control,0,active
1679,control,0,dormant
1680,treatment,0,active
1681,control,0,dormant
1682,treatment,0,new
1683,treatment,0,dormant
1684,treatment,0,active
1685,control,1,active
1686,treatment,0,active
1687,treatment,0,active
1688,control,0,new
1689,treatment,0,dormant
1690,treatment,0,active
1691,control,0,new
1692,treatment,0,dormant
1693,control,0,active
1694,control,1,active
1695,control,0,active
1696,control,0,new
1697,control,0,dormant
1698,control,1,new
1699,treatment,1,active
1700,treatment,0,new
1701,treatment,0,active
1702,control,0,new
1703,control,0,new
1704,treatment,0,active
1705,control,0,dormant
1706,control,0,dormant
1707,treatment,1,new
1708,control,1,active
1709,treatment,0,active
1710,treatment,0,new
1711,control,0,dormant
1712,control,0,active
1713,treatment,0,new
1714,control,0,active
1715,control,0,dormant
1716,treatment,0,active
1717,control,0,active
1718,treatment,0,active
1719,treatment,0,active
1720,control,0,dormant
1721,control,0,dormant
1722,control,0,active
1723,control,0,active
1724,control,0,dormant
1725,treatment,0,active
1726,control,0,dormant
1727,treatment,0,dormant
1728,treatment,0,new
1729,treatment,0,dormant
1730,treatment,0,active
1731,control,0,new
1732,treatment,0,new
1733,treatment,0,active
1734,control,0,new
1735,control,0,dormant
1736,treatment,0,active
1737,control,0,active
1738,control,0,dormant
1739,control,0,active
1740,control,0,active
1741,treatment,0,active
1742,treatment,0,active
1743,treatment,0,active
1744,control,1,dormant
1745,control,0,active
1746,control,0,new
1747,control,0,active
1748,control,0,active
1749,treatment,0,active
1750,control,0,active
1751,treatment,0,active
1752,control,0,dormant
1753,control,0,dormant
1754,control,0,active
1755,treatment,0,active
1756,treatment,0,active
1757,treatment,0,new
1758,control,0,dormant
1759,control,1,active
1760,treatment,0,active
1761,control,0,new
1762,treatment,0,active
1763,control,0,dormant
1764,control,0,active
1765,control,0,dormant
1766,control,0,new
1767,treatment,0,new
1768,control,0,dormant
1769,control,0,active
1770,control,0,active
1771,control,0,active
1772,treatment,0,new
1773,treatment,0,dormant
1774,treatment,0,active
1775,treatment,1,active
1776,control,0,dormant
1777,treatment,0,new
1778,control,0,dormant
1779,control,0,active
1780,treatment,0,active
1781,control,0,active
1782,treatment,0,new
1783,control,0,new
1784,treatment,0,new
1785,treatment,0,dormant
1786,treatment,0,dormant
1787,treatment,0,dormant
1788,treatment,0,dormant
1789,control,0,dormant
1790,treatment,0,active
1791,control,0,dormant
1792,treatment,0,active
1793,treatment,1,active
1794,treatment,0,new
1795,control,0,new
1796,control,0,dormant
1797,treatment,0,active
1798,control,0,new
1799,control,0,dormant
1800,control,0,active
1801,treatment,0,dormant
1802,treatment,0,active
1803,control,0,active
1804,control,1,new
1805,control,1,active
1806,treatment,0,active
1807,treatment,0,active
1808,control,0,active
1809,control,0,active
1810,control,0,active
1811,treatment,1,active
1812,treatment,1,active
1813,control,0,active
1814,control,0,active
1815,control,0,dormant
1816,treatment,0,dormant
1817,control,0,active
1818,treatment,0,dormant
1819,treatment,0,new
1820,control,0,new
1821,control,1,active
1822,control,0,dormant
1823,treatment,0,active
1824,treatment,0,active
1825,treatment,0,active
1826,treatment,0,active
1827,control,0,dormant
1828,treatment,1,dormant
1829,treatment,0,dormant
1830,control,0,active
1831,treatment,0,active
1832,treatment,0,active
1833,treatment,0,active
1834,treatment,1,new
1835,treatment,0,dormant
1836,treatment,0,new
1837,control,0,dormant
1838,control,0,active
1839,treatment,0,active
1840,control,0,active
1841,control,0,active
1842,control,0,new
1843,control,0,active
1844,treatment,0,active
1845,treatment,1,dormant
1846,control,0,new
1847,control,1,active
1848,control,0,dormant
1849,treatment,0,active
1850,treatment,1,dormant
1851,control,0,active
1852,treatment,1,active
1853,treatment,0,dormant
1854,treatment,0,active
1855,treatment,0,dormant
1856,control,0,new
1857,treatment,0,active
1858,control,0,dormant
1859,treatment,0,dormant
1860,treatment,0,active
1861,treatment,1,dormant
1862,treatment,0,dormant
1863,control,0,dormant
1864,treatment,1,new
1865,treatment,0,dormant
1866,treatment,0,new
1867,control,0,dormant
1868,control,0,active
1869,control,0,active
1870,treatment,0,active
1871,treatment,1,dormant
1872,control,0,dormant
1873,treatment,0,active
1874,treatment,0,active
1875,treatment,0,active
1876,treatment,1,active
1877,treatment,0,dormant
1878,treatment,0,dormant
1879,control,0,new
1880,treatment,0,active
1881,treatment,0,dormant
1882,treatment,0,dormant
1883,treatment,0,new
1884,treatment,0,dormant
1885,control,0,active
1886,control,0,active
1887,control,0,dormant
1888,control,0,dormant
1889,treatment,0,new
1890,treatment,0,active
1891,control,0,new
1892,control,0,active
1893,treatment,0,new
1894,control,0,new
1895,treatment,0,dormant
1896,treatment,0,dormant
1897,treatment,0,active
1898,control,0,active
1899,control,0,active
1900,treatment,0,active
1901,treatment,0,dormant
1902,control,1,active
1903,treatment,0,new
1904,control,0,active
1905,treatment,0,dormant
1906,control,0,dormant
1907,treatment,0,active
1908,control,0,active
1909,control,0,active
1910,control,0,dormant
1911,control,1,dormant
1912,treatment,0,active
1913,treatment,0,new
1914,control,1,active
1915,control,1,dormant
1916,treatment,1,active
1917,treatment,0,dormant
1918,treatment,1,new
1919,control,0,dormant
1920,control,0,active
1921,treatment,0,active
1922,control,0,new
1923,treatment,0,active
1924,control,1,active
1925,treatment,0,dormant
1926,control,0,active
1927,treatment,0,active
1928,control,0,new
1929,treatment,0,active
1930,control,0,active
1931,treatment,0,dormant
1932,treatment,0,new
1933,treatment,0,active
1934,treatment,0,dormant
1935,treatment,0,dormant
1936,treatment,0,active
1937,control,0,active
1938,treatment,0,active
1939,control,0,dormant
1940,control,0,new
1941,control,0,active
1942,control,0,new
1943,treatment,0,dormant
1944,treatment,0,active
1945,treatment,1,dormant
1946,treatment,0,active
1947,control,0,new
1948,control,0,dormant
1949,control,0,dormant
1950,control,0,dormant
1951,control,1,dormant
1952,control,0,new
1953,treatment,0,dormant
1954,treatment,0,new
1955,treatment,0,dormant
1956,treatment,0,active
1957,treatment,0,new
1958,control,1,dormant
1959,treatment,0,dormant
1960,treatment,1,new
1961,control,1,active
1962,control,0,active
1963,treatment,0,active
1964,control,0,dormant
1965,treatment,0,new
1966,treatment,0,new
1967,control,0,active
1968,control,0,dormant
1969,control,0,new
1970,control,0,dormant
1971,control,0,active
1972,treatment,0,dormant
1973,control,0,new
1974,treatment,0,new
1975,control,0,dormant
1976,treatment,0,new
1977,control,0,active
1978,control,1,active
1979,treatment,0,new
1980,treatment,0,active
1981,control,0,active
1982,treatment,0,active
1983,control,0,dormant
1984,control,0,dormant
1985,control,0,active
1986,control,0,new
1987,treatment,0,new
1988,control,0,active
1989,control,0,active
1990,treatment,1,dormant
1991,treatment,0,dormant
1992,control,0,active
1993,treatment,1,active
1994,control,0,active
1995,treatment,1,active
1996,treatment,0,active
1997,treatment,0,dormant
1998,control,0,dormant
1999,control,1,dormant
2000,control,0,active
2001,control,0,dormant
2002,control,0,active
2003,treatment,0,active
2004,control,0,dormant
2005,control,0,dormant
2006,treatment,1,active
2007,control,0,dormant
2008,treatment,0,new
2009,control,0,dormant
2010,control,1,dormant
2011,control,1,new
2012,control,0,dormant
2013,treatment,1,dormant
2014,control,0,active
2015,treatment,0,active
2016,control,0,dormant
2017,control,0,dormant
2018,treatment,0,active
2019,control,0,new
2020,treatment,0,active
2021,treatment,0,dormant
2022,treatment,0,active
2023,treatment,0,active
2024,control,1,new
2025,control,0,active
2026,control,0,active
2027,treatment,0,dormant
2028,treatment,0,dormant
2029,control,0,dormant
2030,treatment,0,new
2031,control,0,active
