user_id,group,segment,opened,clicked
1190,treatment,new,0,0
1191,control,active,0,0
1192,control,active,0,0
1193,control,dormant,1,1
1194,treatment,dormant,0,0
1195,treatment,active,1,0
1196,control,new,0,0
1197,treatment,active,0,0
1198,control,dormant,0,0
1199,control,active,0,0
1200,control,new,0,0
1201,control,dormant,0,0
1202,treatment,active,1,0
1203,treatment,dormant,0,0
1204,treatment,active,1,0
1205,control,new,1,0
1206,treatment,dormant,0,0
1207,control,active,1,0
1208,treatment,active,0,0
1209,control,active,0,0
1210,control,new,0,0
1211,control,active,1,1
1212,treatment,new,0,0
1213,treatment,active,0,0
1214,treatment,active,0,0
1215,treatment,dormant,0,0
1216,control,dormant,0,0
1217,treatment,new,0,0
1218,treatment,active,0,0
1219,control,active,1,0
1220,control,new,1,1
1221,control,dormant,1,1
1222,treatment,dormant,0,0
1223,control,new,0,0
1224,control,active,0,0
1225,control,new,0,0
1226,treatment,active,1,0
1227,control,new,0,0
1228,treatment,dormant,1,0
1229,treatment,dormant,0,0
1230,control,active,1,0
1231,control,active,0,0
1232,treatment,dormant,0,0
1233,control,active,0,0
1234,control,new,0,0
1235,treatment,active,0,0
1236,treatment,dormant,0,0
1237,control,active,0,0
1238,treatment,active,1,1
1239,control,dormant,0,0
1240,control,dormant,0,0
1241,control,dormant,0,0
1242,treatment,new,0,0
1243,control,active,0,0
1244,control,dormant,0,0
1245,control,dormant,0,0
1246,treatment,active,0,0
1247,treatment,new,0,0
1248,treatment,dormant,0,0
1249,treatment,dormant,0,0
1250,treatment,new,0,0
1251,control,active,0,0
1252,treatment,new,0,0
1253,treatment,active,0,0
1254,treatment,new,0,0
1255,control,active,0,0
1256,treatment,active,1,0
1257,treatment,active,0,0
1258,control,active,0,0
1259,treatment,dormant,0,0
1260,control,active,0,0
1261,control,new,0,0
1262,control,dormant,0,0
1263,control,new,1,0
1264,control,dormant,0,0
1265,treatment,dormant,0,0
1266,control,active,0,0
1267,control,dormant,1,0
1268,treatment,new,0,0
1269,control,active,0,0
1270,treatment,active,0,0
1271,treatment,active,0,0
1272,treatment,dormant,0,0
1273,control,new,1,0
1274,control,active,0,0
1275,control,active,0,0
1276,treatment,active,0,0
1277,control,active,0,0
1278,control,active,0,0
1279,control,dormant,0,0
1280,treatment,new,0,0
1281,treatment,dormant,0,0
1282,control,active,0,0
1283,control,dormant,1,0
1284,control,dormant,0,0
1285,control,active,0,0
1286,treatment,active,0,0
1287,treatment,dormant,1,0
1288,treatment,active,0,0
1289,treatment,dormant,0,0
1290,control,active,0,0
1291,control,new,0,0
1292,control,active,0,0
1293,treatment,dormant,1,0
1294,control,active,1,1
1295,treatment,dormant,0,0
1296,treatment,dormant,0,0
1297,control,active,0,0
1298,control,new,1,0
1299,control,dormant,0,0
1300,treatment,active,0,0
1301,control,dormant,0,0
1302,treatment,active,0,0
1303,control,active,0,0
1304,treatment,dormant,0,0
1305,treatment,active,0,0
1306,control,active,0,0
1307,treatment,active,0,0
1308,treatment,active,0,0
1309,control,active,0,0
1310,treatment,dormant,0,0
1311,control,active,0,0
1312,treatment,active,1,0
1313,control,active,0,0
1314,control,active,0,0
1315,treatment,active,0,0
1316,treatment,dormant,0,0
1317,treatment,dormant,0,0
1318,treatment,active,0,0
1319,treatment,active,0,0
1320,control,new,0,0
1321,treatment,active,1,0
1322,control,active,1,0
1323,control,active,1,0
1324,treatment,active,1,0
1325,control,new,1,1
1326,control,new,0,0
1327,control,dormant,0,0
1328,control,active,0,0
1329,treatment,active,0,0
1330,control,new,1,0
1331,treatment,new,0,0
1332,treatment,dormant,0,0
1333,control,active,0,0
1334,treatment,active,1,0
1335,treatment,active,0,0
1336,treatment,dormant,1,1
1337,control,new,0,0
1338,treatment,new,0,0
1339,treatment,active,0,0
1340,treatment,active,0,0
1341,control,active,0,0
1342,treatment,active,0,0
1343,control,active,0,0
1344,control,dormant,0,0
1345,control,active,0,0
1346,control,new,0,0
1347,control,active,0,0
1348,control,dormant,0,0
1349,treatment,active,0,0
1350,control,dormant,0,0
1351,treatment,new,0,0
1352,treatment,active,1,0
1353,control,new,0,0
1354,treatment,active,1,0
1355,treatment,dormant,0,0
1356,treatment,dormant,1,0
1357,treatment,active,0,0
1358,control,active,0,0
1359,treatment,dormant,0,0
1360,control,active,1,0
1361,treatment,new,0,0
1362,treatment,active,0,0
1363,control,active,1,1
1364,treatment,active,0,0
1365,treatment,active,0,0
1366,treatment,active,0,0
1367,control,active,0,0
1368,treatment,new,0,0
1369,control,active,0,0
1370,treatment,dormant,0,0
1371,control,active,0,0
1372,control,active,0,0
1373,treatment,dormant,0,0
1374,treatment,dormant,0,0
1375,control,active,0,0
1376,control,new,0,0
1377,treatment,dormant,0,0
1378,control,dormant,0,0
1379,treatment,dormant,0,0
1380,treatment,dormant,1,0
1381,treatment,active,0,0
1382,treatment,active,0,0
1383,control,new,0,0
1384,treatment,active,0,0
1385,control,active,1,0
1386,treatment,active,0,0
1387,control,active,0,0
1388,treatment,dormant,0,0
1389,control,active,0,0
1390,control,active,0,0
1391,treatment,new,0,0
1392,treatment,active,0,0
1393,treatment,dormant,0,0
1394,treatment,active,0,0
1395,control,dormant,0,0
1396,treatment,active,0,0
1397,control,active,0,0
1398,control,active,1,0
1399,treatment,active,0,0
1400,control,dormant,1,0
1401,control,active,0,0
1402,control,dormant,0,0
1403,control,active,0,0
1404,treatment,dormant,0,0
1405,treatment,new,1,0
1406,treatment,dormant,1,1
1407,treatment,active,0,0
1408,control,active,0,0
1409,control,active,0,0
1410,treatment,dormant,1,0
1411,treatment,new,0,0
1412,treatment,active,0,0
1413,control,dormant,0,0
1414,treatment,active,1,0
1415,treatment,new,0,0
1416,treatment,active,0,0
1417,control,active,1,0
1418,control,dormant,0,0
1419,control,dormant,0,0
1420,control,active,0,0
1421,control,dormant,0,0
1422,control,active,0,0
1423,control,new,0,0
1424,control,active,0,0
1425,treatment,active,0,0
1426,treatment,new,0,0
1427,control,dormant,0,0
1428,control,dormant,0,0
1429,treatment,active,0,0
1430,control,active,0,0
1431,control,dormant,0,0
1432,control,dormant,0,0
1433,treatment,dormant,1,0
1434,treatment,active,0,0
1435,treatment,dormant,0,0
1436,treatment,active,0,0
1437,treatment,active,0,0
1438,control,new,0,0
1439,treatment,new,0,0
1440,control,active,0,0
1441,control,active,0,0
1442,treatment,new,0,0
1443,treatment,dormant,0,0
1444,control,new,0,0
1445,control,active,0,0
1446,control,active,1,1
1447,treatment,dormant,1,0
1448,treatment,active,1,0
1449,treatment,new,1,0
1450,treatment,active,0,0
1451,treatment,dormant,1,0
1452,control,dormant,0,0
1453,treatment,active,0,0
1454,control,active,0,0
1455,control,dormant,0,0
1456,control,new,1,0
1457,treatment,active,0,0
1458,treatment,active,1,0
1459,treatment,new,0,0
1460,control,active,0,0
1461,control,active,0,0
1462,control,active,1,0
1463,control,dormant,0,0
1464,control,active,0,0
1465,control,dormant,0,0
1466,treatment,new,0,0
1467,treatment,active,0,0
1468,treatment,new,0,0
1469,treatment,dormant,0,0
1470,control,dormant,0,0
1471,control,active,0,0
1472,treatment,dormant,0,0
1473,control,active,0,0
1474,treatment,dormant,0,0
1475,treatment,dormant,1,1
1476,treatment,dormant,0,0
1477,control,active,0,0
1478,treatment,new,0,0
1479,treatment,active,0,0
1480,treatment,new,0,0
1481,control,active,0,0
1482,control,active,0,0
1483,treatment,active,0,0
1484,control,new,0,0
1485,control,new,0,0
1486,control,active,0,0
1487,control,dormant,1,1
1488,control,active,0,0
1489,control,active,1,0
1490,control,dormant,0,0
1491,control,active,0,0
1492,control,active,0,0
1493,control,active,0,0
1494,treatment,active,0,0
1495,treatment,dormant,0,0
1496,control,new,0,0
1497,treatment,active,0,0
1498,treatment,new,0,0
1499,control,active,0,0
1500,control,dormant,1,1
1501,control,active,0,0
1502,treatment,new,0,0
1503,treatment,active,0,0
1504,control,new,0,0
1505,control,new,0,0
1506,control,dormant,0,0
1507,treatment,dormant,0,0
1508,treatment,dormant,0,0
1509,treatment,dormant,0,0
1510,treatment,active,0,0
1511,control,new,1,0
1512,control,dormant,0,0
1513,control,dormant,0,0
1514,control,dormant,0,0
1515,treatment,active,1,0
1516,treatment,active,0,0
1517,control,dormant,0,0
1518,control,dormant,1,1
1519,treatment,dormant,0,0
1520,control,new,0,0
1521,treatment,active,0,0
1522,control,active,0,0
1523,control,dormant,1,0
1524,control,new,0,0
1525,control,new,0,0
1526,control,dormant,0,0
1527,control,new,0,0
1528,control,dormant,0,0
1529,treatment,active,0,0
1530,treatment,dormant,1,0
1531,treatment,active,1,0
1532,treatment,dormant,0,0
1533,treatment,dormant,0,0
1534,control,new,0,0
1535,control,new,0,0
1536,treatment,active,0,0
1537,control,active,0,0
1538,treatment,dormant,0,0
1539,treatment,active,0,0
1540,control,active,1,0
1541,control,new,0,0
1542,control,dormant,0,0
1543,treatment,dormant,1,1
1544,control,active,0,0
1545,treatment,active,0,0
1546,treatment,new,0,0
1547,treatment,active,1,1
1548,control,active,0,0
1549,control,new,0,0
1550,treatment,active,0,0
1551,control,active,0,0
1552,control,active,0,0
1553,control,active,0,0
1554,treatment,new,1,0
1555,treatment,dormant,1,0
1556,control,dormant,0,0
1557,treatment,active,0,0
1558,control,new,0,0
1559,control,dormant,1,0
1560,control,dormant,0,0
1561,control,active,0,0
1562,treatment,active,1,0
1563,treatment,new,0,0
1564,treatment,active,0,0
1565,control,new,1,0
1566,control,active,1,1
1567,control,active,0,0
1568,treatment,active,0,0
1569,control,active,1,0
1570,treatment,active,0,0
1571,treatment,active,0,0
1572,treatment,new,0,0
1573,treatment,new,1,1
1574,treatment,dormant,0,0
1575,treatment,new,0,0
1576,control,dormant,1,0
1577,control,dormant,0,0
1578,treatment,active,1,0
1579,treatment,active,0,0
1580,control,active,0,0
1581,treatment,dormant,0,0
1582,treatment,dormant,0,0
1583,control,dormant,0,0
1584,treatment,new,1,0
1585,treatment,active,0,0
1586,treatment,active,1,0
1587,control,active,0,0
1588,control,new,0,0
1589,control,new,0,0
1590,treatment,dormant,0,0
1591,treatment,active,0,0
1592,control,active,1,0
1593,treatment,active,0,0
1594,treatment,dormant,0,0
1595,treatment,dormant,0,0
1596,treatment,active,0,0
1597,treatment,new,0,0
1598,control,active,0,0
1599,treatment,dormant,0,0
1600,control,active,0,0
1601,treatment,active,0,0
1602,control,active,0,0
1603,treatment,active,0,0
1604,control,dormant,1,1
1605,treatment,active,0,0
1606,control,new,0,0
1607,treatment,new,0,0
1608,control,active,1,0
1609,treatment,dormant,0,0
1610,control,active,0,0
1611,control,dormant,0,0
1612,treatment,dormant,0,0
1613,treatment,active,0,0
1614,control,new,0,0
1615,treatment,new,0,0
1616,control,dormant,0,0
1617,control,new,0,0
1618,control,active,0,0
1619,treatment,active,0,0
1620,control,dormant,1,0
1621,control,new,0,0
1622,treatment,active,1,0
1623,treatment,active,0,0
1624,treatment,active,1,0
1625,treatment,dormant,0,0
1626,control,new,0,0
1627,control,dormant,0,0
1628,control,active,0,0
1629,control,active,0,0
1630,treatment,active,0,0
1631,control,active,0,0
1632,control,new,0,0
1633,treatment,active,0,0
1634,control,active,0,0
1635,control,active,0,0
1636,control,active,0,0
1637,control,dormant,1,0
1638,control,active,0,0
1639,control,new,0,0
1640,treatment,active,1,0
1641,treatment,dormant,0,0
1642,control,dormant,0,0
1643,control,active,1,1
1644,treatment,dormant,0,0
1645,control,active,0,0
1646,control,active,1,0
1647,control,dormant,1,1
1648,treatment,dormant,0,0
1649,control,active,0,0
1650,treatment,dormant,0,0
1651,control,new,0,0
1652,treatment,dormant,0,0
1653,treatment,active,0,0
1654,control,new,1,1
1655,treatment,active,1,0
1656,control,active,0,0
1657,treatment,active,0,0
1658,control,active,0,0
1659,control,new,0,0
1660,treatment,active,0,0
1661,control,active,0,0
1662,control,active,0,0
1663,treatment,active,1,0
1664,control,dormant,0,0
1665,control,dormant,0,0
1666,treatment,dormant,0,0
1667,treatment,active,0,0
1668,control,dormant,1,0
1669,control,new,0,0
1670,treatment,new,0,0
1671,treatment,active,0,0
1672,control,dormant,0,0
1673,treatment,active,1,1
1674,control,new,0,0
1675,control,new,0,0
1676,control,dormant,0,0
1677,control,active,0,0
1678,control,active,0,0
1679,treatment,active,0,0
1680,treatment,active,0,0
1681,treatment,active,1,0
1682,treatment,active,0,0
1683,control,dormant,0,0
1684,control,active,1,0
1685,control,active,0,0
1686,control,new,0,0
1687,treatment,active,0,0
1688,control,active,0,0
1689,control,active,0,0
1690,treatment,new,0,0
1691,treatment,dormant,0,0
1692,treatment,active,0,0
1693,treatment,active,1,1
1694,control,dormant,0,0
1695,control,active,0,0
1696,treatment,dormant,0,0
1697,control,active,0,0
1698,control,active,0,0
1699,control,dormant,0,0
1700,treatment,active,0,0
1701,control,active,1,0
1702,treatment,dormant,0,0
1703,control,active,0,0
1704,control,active,0,0
1705,control,active,0,0
1706,treatment,dormant,0,0
1707,control,dormant,1,0
1708,treatment,active,1,0
1709,treatment,active,0,0
1710,treatment,dormant,0,0
1711,control,new,0,0
1712,control,active,0,0
1713,control,dormant,0,0
1714,control,dormant,1,0
1715,treatment,dormant,1,0
1716,treatment,active,1,1
1717,treatment,new,0,0
1718,control,active,0,0
1719,treatment,active,0,0
1720,control,active,0,0
1721,treatment,dormant,0,0
1722,control,new,0,0
1723,control,dormant,0,0
1724,treatment,active,1,0
1725,treatment,active,0,0
1726,treatment,new,1,0
1727,treatment,active,0,0
1728,control,new,0,0
1729,treatment,dormant,1,0
1730,treatment,dormant,0,0
1731,treatment,active,0,0
1732,control,active,0,0
1733,control,dormant,0,0
1734,treatment,active,0,0
1735,control,new,1,0
1736,treatment,active,1,0
1737,control,dormant,0,0
1738,control,new,0,0
1739,control,active,1,0
1740,control,dormant,0,0
1741,treatment,new,0,0
1742,treatment,new,1,0
1743,treatment,active,1,0
1744,control,dormant,1,1
1745,treatment,active,0,0
1746,treatment,dormant,0,0
1747,treatment,active,1,0
1748,control,new,0,0
1749,control,dormant,0,0
1750,control,active,0,0
1751,treatment,active,1,0
1752,treatment,active,0,0
1753,treatment,active,0,0
1754,control,new,0,0
1755,control,new,0,0
1756,treatment,active,0,0
1757,control,dormant,0,0
1758,control,active,1,1
1759,control,dormant,0,0
1760,control,active,0,0
1761,treatment,active,0,0
1762,control,new,1,0
1763,control,new,0,0
1764,control,active,0,0
1765,control,dormant,1,0
1766,treatment,dormant,0,0
1767,treatment,dormant,0,0
1768,control,active,0,0
1769,control,dormant,0,0
1770,control,active,0,0
1771,control,new,1,0
1772,control,dormant,1,0
1773,control,active,0,0
1774,treatment,new,0,0
1775,control,active,0,0
1776,treatment,active,0,0
1777,treatment,dormant,0,0
1778,control,active,1,1
1779,treatment,dormant,0,0
1780,treatment,new,0,0
1781,treatment,active,0,0
1782,treatment,active,0,0
1783,treatment,active,0,0
1784,treatment,active,0,0
1785,control,dormant,0,0
1786,treatment,dormant,0,0
1787,treatment,dormant,0,0
1788,treatment,dormant,0,0
1789,control,dormant,1,0
1790,treatment,active,1,0
1791,control,dormant,0,0
1792,treatment,active,0,0
1793,control,active,1,0
1794,control,active,0,0
1795,treatment,active,0,0
1796,treatment,active,0,0
1797,control,dormant,0,0
1798,treatment,active,0,0
1799,control,new,0,0
1800,control,active,1,0
1801,control,new,0,0
1802,control,new,0,0
1803,control,active,1,1
1804,treatment,active,1,0
1805,control,active,1,1
1806,control,dormant,1,1
1807,treatment,dormant,0,0
1808,control,active,1,0
1809,treatment,active,0,0
1810,treatment,active,0,0
1811,treatment,dormant,0,0
1812,control,new,0,0
1813,control,new,1,1
1814,control,dormant,0,0
1815,treatment,active,0,0
1816,control,new,0,0
1817,treatment,active,0,0
1818,control,dormant,0,0
1819,treatment,dormant,0,0
1820,control,dormant,1,1
1821,control,active,0,0
1822,control,active,0,0
1823,treatment,dormant,0,0
1824,treatment,dormant,0,0
1825,control,active,0,0
1826,control,dormant,0,0
1827,treatment,new,0,0
1828,treatment,active,0,0
1829,treatment,active,0,0
1830,control,active,0,0
1831,treatment,dormant,0,0
1832,control,new,0,0
1833,treatment,active,0,0
1834,control,dormant,1,0
1835,treatment,dormant,0,0
1836,treatment,new,0,0
1837,treatment,active,0,0
1838,treatment,active,0,0
1839,treatment,new,0,0
1840,control,dormant,1,1
1841,treatment,dormant,1,0
1842,treatment,new,1,0
1843,treatment,new,1,1
1844,control,new,0,0
1845,treatment,dormant,0,0
1846,control,new,0,0
1847,treatment,active,1,1
1848,treatment,active,0,0
1849,control,active,0,0
1850,treatment,new,0,0
1851,control,active,1,0
1852,control,dormant,0,0
1853,treatment,dormant,0,0
1854,control,dormant,1,0
1855,treatment,new,0,0
1856,treatment,active,1,0
1857,control,active,0,0
1858,control,active,0,0
1859,control,dormant,1,0
1860,control,active,0,0
1861,treatment,new,0,0
1862,treatment,dormant,0,0
1863,control,dormant,0,0
1864,treatment,new,0,0
1865,treatment,active,0,0
1866,treatment,active,0,0
1867,treatment,active,1,0
1868,control,new,0,0
